694.548828 0.000000 694.548828 
13941.937500 3302.459717 14327.730469 
10244.546875 -430.578888 10253.591797 
8275.720703 -1586.135742 8426.350586 
25484.308594 -9143.155273 27074.845703 
10339.705078 -5090.642578 11524.935547 
10517.216797 -5697.583008 11961.367188 
13770.255859 3380.303223 14179.083008 
15889.919922 3845.815430 16348.695312 
8977.167969 1168.917969 9052.950195 
11055.719727 898.977783 11092.208984 
9332.509766 211.685272 9334.910156 
12757.347656 -555.758545 12769.447266 
20584.113281 -10532.882812 23122.443359 
19290.574219 -7601.916992 20734.400391 
27594.707031 -2089.857910 27673.730469 
24114.572266 -8665.742188 25624.357422 
28291.019531 -13459.202148 31329.410156 
24413.011719 32086.156250 40317.695312 
16206.275391 22401.968750 27649.439453 
6509.245117 -5908.290039 8790.799805 
32125.298828 624.344177 32131.365234 
16255.022461 583.202759 16265.481445 
43643.570312 -34790.121094 55813.203125 
-2937.863770 -16134.616211 16399.906250 
45073.570312 -12867.173828 46874.203125 
-2096.261230 -20709.468750 20815.292969 
8242.847656 -44063.464844 44827.820312 
51994.718750 13766.710938 53786.367188 
60850.054688 6228.272949 61167.972656 
18533.953125 5212.020996 19252.859375 
11922.308594 -25796.546875 28418.361328 
49429.171875 40278.328125 63761.953125 
4669.180176 339224.875000 339257.000000 
200169.375000 68676.437500 211622.859375 
114371.546875 -220305.187500 248224.140625 
18364.027344 -153062.312500 154160.015625 
8013.893555 -225661.406250 225803.656250 
38256.582031 264582.156250 267333.656250 
-22091.753906 -105676.718750 107961.171875 
338067.500000 133001.937500 363289.343750 
237021.875000 -163690.437500 288051.937500 
490006.062500 -385843.906250 623683.750000 
-397407.312500 215390.296875 452023.843750 
202965.093750 514153.968750 552765.000000 
-2410.850098 -40866.984375 40938.035156 
23215.708984 -88460.093750 91455.765625 
-127771.078125 -213079.718750 248452.046875 
-174341.031250 -409911.531250 445446.125000 
-211056.687500 177199.265625 275580.312500 
-219157.468750 -326074.125000 392879.531250 
-369938.000000 549409.500000 662348.062500 
145760.625000 490633.375000 511827.375000 
-803657.687500 305695.406250 859834.500000 
458030.187500 -134342.906250 477325.531250 
4373.561523 -611038.500000 611054.187500 
18742.335938 6706.162598 19905.972656 
612006.375000 -66966.554688 615659.250000 
-455862.687500 -89025.828125 464474.312500 
-350911.656250 -360953.718750 503414.906250 
-383091.781250 -150287.843750 411516.406250 
-194760.281250 79081.453125 210203.343750 
219057.171875 91049.031250 237225.578125 
478374.875000 304874.593750 567266.250000 
86099.453125 -340713.500000 351423.968750 
-66708.406250 278688.500000 286561.156250 
482409.062500 -403822.812500 629119.500000 
-45631.710938 33525.292969 56623.300781 
236750.312500 5402.648438 236811.937500 
2170.913574 -132712.031250 132729.781250 
5416.125000 -161393.281250 161484.125000 
-277403.562500 125202.937500 304349.343750 
38755.601562 273669.125000 276399.687500 
20641.054688 105708.078125 107704.468750 
-158279.906250 103649.921875 189197.875000 
40523.867188 65871.562500 77338.515625 
-210262.781250 187476.828125 281705.531250 
116685.640625 -9724.722656 117090.179688 
58339.164062 -19945.265625 61654.453125 
-31533.013672 88366.296875 93823.953125 
126614.890625 111426.312500 168662.843750 
61163.050781 -81494.625000 101893.539062 
-75116.734375 -23904.328125 78828.554688 
-122597.406250 42690.257812 129817.492188 
37922.156250 191693.843750 195408.859375 
-31120.021484 -51038.093750 59777.441406 
-17400.289062 75489.437500 77468.867188 
-119380.257812 -1897.915771 119395.343750 
140276.656250 -32460.960938 143983.515625 
40432.046875 -12950.744141 42455.531250 
49433.914062 -108360.734375 119103.984375 
3096.310791 -171998.031250 172025.906250 
109584.828125 110657.093750 155736.390625 
122404.164062 45042.093750 130428.406250 
-94768.671875 -30947.511719 99693.781250 
62514.289062 -39953.234375 74190.953125 
-47742.589844 13032.455078 49489.390625 
-103470.046875 17603.777344 104956.867188 
43430.382812 -41585.898438 60129.738281 
-10548.978516 51951.046875 53011.246094 
6073.249023 -48562.964844 48941.250000 
-100025.625000 -64644.742188 119096.890625 
-45036.835938 -40290.562500 60428.851562 
127184.437500 34542.914062 131791.859375 
-18869.945312 -66551.046875 69174.539062 
94148.554688 17182.822266 95703.710938 
-58127.121094 -20126.875000 61513.035156 
22254.332031 6543.658203 23196.437500 
-80733.687500 -135269.734375 157530.406250 
13317.694336 -19219.984375 23383.087891 
9530.710938 -23077.746094 24968.316406 
88306.218750 -63781.898438 108931.718750 
-203577.718750 1282.276367 203581.750000 
44821.097656 -73813.203125 86355.773438 
29618.730469 -52760.175781 60505.417969 
68030.375000 -12748.209961 69214.515625 
-34642.355469 29552.050781 45534.781250 
63521.523438 1807.323364 63547.226562 
-102478.546875 -15443.586914 103635.687500 
-73479.328125 -53226.960938 90732.140625 
149594.031250 -53387.531250 158835.140625 
8349.226562 -5773.051270 10150.749023 
23607.480469 15958.785156 28495.542969 
-34742.503906 -26087.519531 43446.519531 
-9712.180664 -1740.243164 9866.858398 
3453.802734 -116761.312500 116812.382812 
-31172.355469 119217.000000 123225.031250 
115022.375000 -20945.773438 116913.953125 
-29090.765625 109365.500000 113168.390625 
7000.260742 -39244.984375 39864.425781 
7133.813965 64029.597656 64425.777344 
7815.401367 77282.281250 77676.453125 
8706.760742 -141411.125000 141678.906250 
-47399.957031 -112736.781250 122296.101562 
-111870.562500 38375.734375 118269.695312 
14605.984375 -22360.673828 26708.322266 
-49653.632812 37822.109375 62417.910156 
136333.375000 146875.562500 200397.671875 
-21605.140625 11130.140625 24303.541016 
30249.406250 -34261.914062 45704.542969 
1879.564453 -23215.933594 23291.894531 
-32506.613281 -106642.921875 111487.187500 
-143636.968750 -48677.132812 151660.953125 
80.353111 12645.882812 12646.138672 
76010.164062 96922.632812 123172.812500 
15986.292969 -42933.203125 45812.898438 
-83657.843750 -80213.789062 115900.335938 
-93707.789062 -8180.575195 94064.187500 
-82344.859375 21984.431641 85229.054688 
165120.375000 106041.828125 196238.656250 
-143121.500000 65214.562500 157279.062500 
53634.765625 -3141.245605 53726.675781 
-28971.638672 -29709.859375 41497.367188 
-53073.054688 69627.921875 87548.828125 
-28585.851562 99171.414062 103209.109375 
132394.640625 -5291.122070 132500.328125 
-10805.763672 72416.593750 73218.359375 
-54853.890625 -88575.976562 104185.664062 
96326.875000 -48890.988281 108024.046875 
