-8.615234    0.023438    8.615266
18985.171875    -29627.642578    35188.546875
2800.850342    13562.544922    13848.732422
-41489.390625    -10884.599609    42893.402344
15917.666992    -33101.906250    36730.210938
40152.648438    -2661.436035    40240.753906
17947.437500    41313.250000    45043.257812
9837.228516    7568.986816    12412.116211
30229.529297    10889.323242    32131.009766
10473.149414    33125.355469    34741.562500
-27171.865234    16040.219727    31553.113281
-2074.945068    1944.792480    2843.873291
880.222290    6254.716797    6316.350098
-9912.638672    173.374603    9914.154297
-7393.337402    10581.293945    12908.338867
-7497.905273    -4361.194336    8674.018555
115.872223    -3825.193604    3826.948242
-1859.413208    -3282.177979    3772.281738
21307.964844    -2374.940186    21439.910156
1161.139648    7939.335449    8023.795410
4931.529297    -18267.345703    18921.306641
-10014.311523    15647.623047    18577.796875
-7709.476562    3598.731934    8508.048828
18901.876953    15298.621094    24317.251953
5469.207520    2042.348999    5838.100586
-804.055969    12153.508789    12180.077148
-17401.642578    9116.280273    19644.941406
-25876.046875    10690.073242    27997.275391
2019.460938    -18459.914062    18570.046875
26965.982422    17076.148438    31918.005859
-12584.169922    23110.714844    26314.757812
10568.613281    -38298.519531    39729.992188
-51362.441406    -40313.687500    65293.906250
28984.742188    -7690.748535    29987.710938
25199.738281    5466.415039    25785.820312
80527.226562    27443.841797    85075.250000
45118.195312    76033.554688    88412.406250
68467.000000    -5530.140625    68689.976562
61464.480469    128169.351562    142145.218750
121945.703125    91070.531250    152199.203125
1168.341797    -23033.458984    23063.070312
-63295.921875    27680.121094    69083.742188
77204.929688    66625.140625    101977.992188
-28696.734375    -33039.351562    43761.871094
-43628.503906    31226.359375    53651.949219
-69229.273438    16065.531250    71068.937500
-12701.770508    31582.935547    34041.398438
-53177.882812    45678.203125    70102.679688
-62173.609375    -6357.333984    62497.789062
-72147.718750    -34663.039062    80042.609375
-20359.906250    30214.468750    36434.046875
-15053.933594    39257.195312    42044.597656
-97631.984375    22988.144531    100301.835938
22576.230469    -139037.968750    140858.953125
-53295.285156    4755.181641    53507.000000
-2585.631592    70596.328125    70643.664062
-93220.257812    10853.613281    93849.968750
-5854.537109    -32358.068359    32883.433594
-119779.289062    39247.609375    126045.437500
-73570.648438    139893.796875    158059.843750
-34582.101562    168508.640625    172020.593750
-166677.250000    9332.624023    166938.328125
-380100.187500    214178.906250    436289.750000
410779.906250    1098621.250000    1172906.125000
441845.968750    -1219611.500000    1297181.625000
-61326.632812    220707.015625    229068.859375
-17562.931641    -258784.000000    259379.281250
301725.843750    231319.500000    380193.625000
-328514.562500    379512.875000    501948.031250
316917.718750    -463443.968750    561442.000000
160931.625000    332891.218750    369750.656250
-234401.375000    -91543.335938    251642.984375
639555.687500    -399545.468750    754100.812500
-114297.742188    137757.515625    179000.296875
289001.593750    -655393.437500    716283.812500
-35000.933594    -231096.000000    233731.515625
280536.281250    412162.125000    498576.187500
-28432.144531    -178362.968750    180614.890625
112079.500000    589341.937500    599904.750000
215864.453125    186187.468750    285067.093750
330597.843750    -97084.750000    344558.250000
-355982.625000    312697.906250    473818.125000
-517475.281250    -146699.250000    537867.375000
-843652.875000    148349.890625    856596.687500
17713.230469    -59981.363281    62542.164062
-89803.414062    -96496.562500    131818.968750
151562.156250    -517868.500000    539591.375000
-1016168.250000    844605.437500    1321346.375000
-409903.093750    138014.328125    432514.156250
114874.937500    204985.250000    234979.156250
-168244.468750    17432.861328    169145.218750
295321.718750    91388.250000    309138.687500
-283128.656250    -930560.375000    972679.000000
-137908.328125    -1008579.062500    1017963.812500
-261220.203125    584621.437500    640326.625000
223494.812500    433708.718750    487906.937500
680363.250000    839896.437500    1080888.625000
390748.062500    132205.562500    412507.406250
-607408.937500    238333.828125    652494.187500
-1221054.375000    258703.625000    1248159.125000
162743.156250    372281.187500    406298.687500
349278.906250    -1516377.125000    1556083.375000
-243343.765625    318431.625000    400767.875000
-294531.937500    639393.125000    703969.187500
-262053.187500    -13252.178711    262388.062500
-496980.906250    -1375543.750000    1462569.875000
-184668.859375    139015.078125    231144.500000
630375.437500    -476170.406250    790007.250000
-5799.597656    161989.593750    162093.390625
-188269.000000    28318.082031    190386.796875
-557350.062500    155186.000000    578551.437500
-670875.312500    2571.726318    670880.250000
446639.218750    -116900.296875    461684.156250
211764.843750    244503.765625    323460.093750
291803.000000    573798.375000    643734.062500
-23946.400391    -118057.945312    120462.062500
187731.265625    -57834.617188    196437.953125
130041.773438    151951.000000    199999.921875
149278.750000    -354811.156250    384935.187500
107590.851562    -215798.609375    241132.390625
-166073.375000    54560.886719    174806.343750
320924.468750    -80699.898438    330915.375000
98813.820312    137205.578125    169084.421875
-6532.279297    203898.640625    204003.250000
340054.375000    57282.875000    344845.343750
298744.468750    -30271.558594    300274.250000
-108932.687500    -362025.656250    378059.406250
-285526.156250    -328496.187500    435241.218750
205724.906250    529717.812500    568263.750000
-254153.578125    228596.718750    341834.031250
34287.144531    29090.314453    44965.039062
-592093.000000    -326216.406250    676011.250000
-293845.250000    -43636.726562    297067.656250
