-10.458252    -0.007690    10.458255
52391.367188    5265.879883    52655.339844
25954.667969    -16439.484375    30722.978516
5504.114258    10066.657227    11473.136719
17643.529297    -3710.935791    18029.562500
7643.020020    7943.922363    11023.686523
15218.031250    4905.618652    15989.169922
20274.656250    -6963.937988    21437.306641
3961.070557    -1694.909668    4308.456543
16874.349609    -4007.827393    17343.769531
15629.851562    1523.337036    15703.911133
10123.749023    -12015.839844    15712.119141
11154.894531    3242.455811    11616.590820
17382.376953    1792.542969    17474.560547
11893.039062    15205.303711    19304.031250
19661.933594    -1943.216553    19757.726562
3739.770996    -9145.121094    9880.239258
8357.417969    7332.626465    11118.175781
13187.769531    -611.198364    13201.925781
15723.997070    -3409.672607    16089.436523
13522.510742    6561.447754    15030.333008
10258.653320    492.881836    10270.487305
17534.861328    8118.989258    19323.285156
12772.946289    5747.030762    14006.302734
15903.216797    2336.350830    16073.917969
17560.451172    -398.225677    17564.966797
14237.597656    -4397.163574    14901.148438
3274.468262    16489.410156    16811.388672
2312.778564    -5595.719238    6054.834473
-9039.997070    -3132.213379    9567.251953
24677.978516    -3186.269043    24882.824219
3001.080322    20161.822266    20383.953125
19107.701172    -857.556946    19126.935547
49320.277344    -4876.466797    49560.765625
22305.912109    -1080.145386    22332.048828
26372.861328    36640.210938    45144.578125
35929.507812    -18822.250000    40561.148438
64774.171875    19168.919922    67551.023438
575.266296    44372.304688    44376.031250
-34550.976562    -18105.769531    39007.546875
8822.068359    -29964.642578    31236.335938
47103.792969    -2835.466064    47189.058594
-20727.082031    -12834.582031    24379.056641
42466.777344    -22023.578125    47837.906250
60696.800781    17173.835938    63079.652344
4737.115234    36339.347656    36646.808594
18928.277344    83894.718750    86003.507812
42529.281250    -13917.484375    44748.585938
51148.691406    -18316.544922    54329.410156
39049.625000    -1755.297119    39089.054688
-11302.799805    -18661.093750    21817.187500
31450.187500    -1174.098999    31472.095703
43201.871094    -13700.702148    45322.300781
24701.316406    -40129.917969    47122.875000
20361.652344    -4568.962402    20867.972656
31895.810547    -26727.625000    41613.804688
38361.816406    17957.972656    42357.027344
16283.257812    5624.473145    17227.279297
5809.063965    -3024.457275    6549.241699
43350.945312    13805.530273    45496.121094
5330.785645    1186.475098    5461.227051
20146.503906    -10804.759766    22860.980469
58353.925781    -26587.498047    64125.468750
9486.306641    31927.794922    33307.269531
67751.140625    -5840.890137    68002.453125
89687.203125    215508.031250    233425.593750
58259.019531    -150500.312500    161382.953125
131905.265625    143974.203125    195262.828125
-89423.507812    -141027.218750    166988.750000
350348.062500    104289.539062    365540.781250
41409.742188    -109397.390625    116972.460938
-137149.781250    -342043.812500    368515.968750
-262296.281250    224465.468750    345230.500000
337555.000000    -286129.656250    442508.250000
-69530.359375    267589.218750    276475.062500
930462.437500    -361789.125000    998324.500000
336175.125000    -351341.031250    486265.593750
485424.906250    701134.937500    852776.375000
-379144.156250    -570780.437500    685230.312500
452674.125000    -124808.539062    469564.718750
-193168.218750    133380.468750    234743.078125
-286543.531250    -150378.875000    323606.250000
