  33.345  -60.003  -38.230 
  -1.413   -5.966  -29.841 
 -42.088   45.532  -55.362 
 -19.961   12.985    2.420 
 -10.311   14.667   -7.203 
   9.603   37.609  132.029 
  16.560   30.603   19.235 
   0.387   29.223 -310.713 
  19.976   28.875  191.713 
  22.292   46.872  208.634 
 -10.608   -8.483  -49.279 
  -0.568 -109.807   27.197 
 -16.323  -88.550    2.883 
 -34.500  -94.936  137.287 
 -12.619  -40.926   72.738 
 -40.117   56.779  -29.457 
  13.621   52.707 -160.839 
 -10.779   41.554  -31.630 
 120.268   69.121  -75.591 
 -32.747    1.238 -177.928 
-310.483  -81.296  -15.261 
 211.204    8.218  -81.662 
 181.219  -52.666 -108.752 
 -80.798  -45.592  -13.859 
 -16.477   71.558  383.797 
  10.305   33.635  178.912 
 131.478   61.208 -151.072 
  84.857   43.573   79.905 
  18.245    6.792  -38.556 
-120.449   66.760   97.670 
   4.913   36.296  272.252 
 -98.203  -67.747 -261.531 
-197.925  -60.363 -597.707 
 -60.955  -58.286   -8.515 
-100.600  -52.901  428.684 
 -79.862   -8.185  328.483 
  49.430  -23.695 -108.481 
 465.467  -42.592  -55.428 
 144.305  -64.707  302.692 
-137.248   24.358   95.337 
  81.298   33.104  -77.500 
-134.896  126.992 -865.201 
  88.022  -17.694 -773.508 
 238.659 -276.983  380.389 
-390.561  199.679  498.652 
-640.329  206.353  249.506 
  45.597  -23.430  -34.064 
 520.412   55.342 -224.603 
 403.271    5.234   87.604 
 -87.695  131.480  772.416 
  68.682   99.150  710.828 
 311.702  -97.659 -918.916 
  17.942 -205.624 -490.108 
-148.592  -93.010  507.694 
-1021.346 -120.530 -313.044 
-738.167 -121.271 -288.582 
 509.637   -2.688 -332.716 
 540.111  -14.684   -5.666 
 216.387   -4.740  800.961 
 -81.610   24.903  233.162 
-221.428  281.045 -560.503 
 137.712   97.339  183.038 
 870.817 -129.878   21.324 
 602.125   51.300 -454.707 
-1121.782  -26.722  668.200 
-383.775  123.937   75.497 
 522.077  263.660 -1086.314 
-385.243 -275.605 -300.866 
-210.498 -548.254  283.855 
-301.052   62.080  542.264 
  88.200  462.637  578.948 
 836.850  269.640 -290.492 
 130.945 -160.585   88.508 
-535.039   -5.469  900.564 
 226.773  190.953  116.557 
-139.369   85.198 -1344.050 
-418.871  -92.537 -490.851 
 818.144 -933.303  663.848 
 -77.253 -607.414 -750.689 
-1127.928  404.420  -15.437 
-187.851  454.852 1497.495 
 285.700  221.576  750.925 
 627.907  -77.025 -940.372 
 514.191 -165.182 -1663.659 
-441.938  173.026 -143.296 
  95.077  807.545  165.095 
 975.916  561.342  538.333 
 123.594 -920.474  542.287 
-1374.255 -427.417 -184.522 
-307.031  456.674  442.723 
 554.160 -211.056   14.904 
-939.233 -268.192  324.858 
 132.971 -340.830   10.412 
1576.787  -55.429 -178.478 
 715.110  651.261 -257.507 
-1071.265  234.207 -959.772 
-1619.636 -405.936  769.459 
 -20.453  227.120  289.920 
  99.522 -109.763 -845.532 
 594.932 -461.238 -420.860 
 547.458  675.412  518.172 
-105.553    8.131 1215.996 
 400.587 -1013.103 -326.750 
-183.291 -238.495   81.829 
 392.696  295.316  171.006 
 -67.481  597.986 -500.419 
-167.637  531.237  -25.963 
-377.195 -333.303 -965.356 
-902.985   38.873   70.460 
1115.918  903.259  502.222 
 158.326  167.579    7.127 
-938.989 -1168.868  207.524 
-462.253 -360.813 -494.423 
 704.339  302.374 -347.076 
1255.643 -809.009  273.354 
-505.383  136.228 1104.553 
 291.436 1326.272  190.939 
  85.676  630.341 -448.371 
-519.453 -917.337  115.568 
 -96.891 -1430.583 -284.206 
-1059.563 -107.401  476.807 
 180.651  161.786  486.009 
 429.817  553.802 -728.836 
  56.697  478.308 -574.152 
  30.398   73.417 -109.181 
-588.048  318.379  176.278 
-331.117  -82.594 -104.031 
 385.778  365.636  112.133 
1373.930 -123.761    2.310 
 206.092 -112.380 -1381.975 
-334.590 -304.308  567.375 
  63.557 -836.851 1562.556 
-401.953  740.717 -624.617 
 505.699  110.318   80.865 
 382.169 -901.824  814.886 
-753.487 -342.171 -408.992 
-556.273  744.108 -1139.611 
-143.821 1004.070  -80.207 
 119.912 -210.039  590.654 
 -44.240  303.225  127.200 
 228.291  -58.409  701.641 
-247.422 -478.787  312.457 
-1459.164 -183.183  -33.195 
 877.948 -987.207   99.024 
1503.918  233.196 -671.805 
-717.678  540.617 -824.316 
 216.815  -21.040  287.577 
 804.758   78.132  368.955 
-524.011 -455.284 -417.036 
-1096.289 -319.352 -145.323 
 -31.499  508.938 -579.254 
 539.375 1148.459 -728.129 
 254.943   84.852 -364.896 
 736.633 -383.420  309.053 
 281.042  -91.860 1903.086 
 -74.585 -376.605 1816.666 
  55.228  427.993 -516.041 
-726.165  448.803 -797.211 
-805.930 -652.651  976.945 
 526.752 -596.826 -344.238 
 261.987   -7.874 -1027.157 
-526.737  180.503  347.818 
-238.703  -68.942 -918.999 
-818.347  125.847 -1555.136 
-773.875 -289.033  -59.754 
-287.069 -1152.822  880.311 
 526.769  861.463  727.277 
2097.887 1283.550  412.046 
1871.295 -469.529  729.835 
-610.694  275.200   80.908 
-676.532  585.433 -312.539 
1037.911 -488.487 -431.373 
-587.002 -1046.536   60.576 
-952.846 -161.881  456.640 
 422.744  402.273 -1196.601 
-1186.157  299.864 -503.304 
-1594.194  710.183  232.552 
  72.565  212.149   77.961 
 812.630  -68.336  247.618 
 802.852 -131.962   44.607 
 571.061 -581.555  697.141 
 667.689 -518.662 -134.598 
 -54.506  295.766   84.522 
-398.595  306.533  681.739 
-431.511 -321.808  588.713 
 138.981 -209.134   11.980 
 375.316 -631.104 -1275.509 
-1292.874 -644.659   86.140 
-359.855 -210.657 -516.807 
 295.035  413.419 -1262.500 
  97.110 1800.775 -328.550 
 392.021 1582.761 -378.362 
 271.456 -651.412 1176.310 
 598.924 -648.620 1088.667 
-461.316  838.528  204.190 
  26.843 -511.724  389.100 
 796.629 -777.576  345.056 
 859.818  422.024 -256.887 
-104.714 -1018.038 -741.091 
-1511.382 -1403.639  467.042 
  13.694   57.729  475.546 
-509.871  667.857 -396.589 
-1027.529  704.523 -393.908 
-631.914  545.095 -565.066 
-540.258  653.145 -426.532 
1393.930   23.174 -140.472 
1185.045 -318.519  -40.823 
 331.589 -319.833  783.464 
 368.532  -27.774  322.072 
 497.952  241.665 -612.075 
-186.026 -968.403  112.806 
-849.000 -234.727  434.038 
 357.144  177.017  499.248 
 419.799 -113.919   11.234 
-387.748  379.438 -539.054 
-487.733  193.551  -81.430 
-493.420  433.196  273.688 
-436.766 -310.634  -22.523 
-203.283   70.296 -193.061 
 105.897  887.625  130.123 
 823.766  620.680  -88.663 
 174.073 -305.129 -134.660 
-725.098 -1286.866  505.479 
 124.261    2.355   65.786 
 557.712 -285.323 -869.999 
 626.095 -859.401 -588.478 
 -46.648 -519.152  -33.747 
-635.523 -380.993  137.351 
  26.586 1195.964  420.902 
 391.081 1119.282  786.592 
-151.136  308.612  301.428 
-302.413  347.281 -129.418 
 152.910  312.117 -154.615 
 -50.257 -372.464  -78.550 
 -87.543 -842.163 -162.099 
 543.054  194.638 -303.346 
  -1.720  496.372  537.715 
-878.329 -222.236  636.467 
-574.486 -450.751 -264.075 
-146.290 -416.719 -1172.073 
 198.515 -450.497 -640.761 
 494.219 -166.253  242.508 
 802.784  232.859 -329.941 
 214.557  776.398  243.545 
-266.913  166.251  899.516 
   7.090 -689.755   20.988 
  52.544   42.792   29.094 
-349.103  624.618  615.886 
-293.680  587.589  401.312 
 715.000   -7.353  189.379 
 637.420 -475.122 -611.538 
-375.384 -210.315 -949.283 
-1268.615  162.030   97.501 
-581.604 -107.285  130.736 
 179.155 -176.358   19.168 
-290.197  107.048  275.492 
 363.775 -150.313 -460.641 
 814.362   65.966 -826.729 
  35.301  474.012   89.359 
 136.439  -35.316  622.092 
 631.564 -667.471  295.913 
 387.419 -575.338  226.907 
 221.903 -137.438  326.531 
-822.582   94.788   73.456 
-1088.705  443.638 -388.455 
 232.219  892.803   66.943 
 146.566  237.100  347.250 
  35.605 -234.676 -275.251 
 195.566  -45.733 -417.357 
-549.429   30.878 -140.728 
-671.543 -193.468   92.290 
 255.508 -210.638 -131.247 
 693.116  432.621 -232.843 
 325.428  465.016  383.400 
 198.036 -410.989  532.713 
 212.766 -1228.962 -112.416 
 -67.402 -366.403 -414.319 
-463.289  258.189  -46.197 
 190.634 -139.909  397.838 
 440.464  361.989 -112.271 
